metric,area,comp,suff
mae,0.05,12.996055,5.976969
mae,0.075,13.782688,4.592203
mae,0.1,13.985581,3.967655
mae,0.15,14.239374,3.036867
mse,0.05,12.051751,2.435486
mse,0.075,13.213605,1.392339
mse,0.1,13.590913,1.007987
mse,0.15,14.073478,0.554542
