metric,area,comp,suff
mae,0.05,13.185778,5.877261
mae,0.075,13.935369,4.532097
mae,0.1,14.15156,3.925355
mae,0.15,14.429881,3.030506
mse,0.05,12.502932,2.379394
mse,0.075,13.573998,1.362594
mse,0.1,13.940036,0.994778
mse,0.15,14.449643,0.555718
