metric,area,comp,suff
mae,0.05,7.810378,11.821895
mae,0.075,9.00201,11.105068
mae,0.1,9.410229,10.880243
mae,0.15,9.903593,10.606081
mse,0.05,5.461953,10.520795
mse,0.075,6.825404,9.647601
mse,0.1,7.351093,9.409035
mse,0.15,8.034977,9.069745
