metric,area,comp,suff
mae,0.05,0.263947,8.439868
mae,0.075,0.38941,7.115329
mae,0.1,0.475096,6.445496
mae,0.15,0.673349,3.746953
mse,0.05,0.005156,5.422048
mse,0.075,0.010756,4.106494
mse,0.1,0.015903,3.349975
mse,0.15,0.031112,0.899847
