metric,area,comp,suff
accuracy,0.05,0.976048,0.974786
accuracy,0.075,0.974746,0.974135
accuracy,0.1,0.97084,0.974392
accuracy,0.15,0.966716,0.97526
auc,0.05,0.556634,0.508765
auc,0.075,0.545792,0.528954
auc,0.1,0.527518,0.548059
auc,0.15,0.502913,0.56561
cross_entropy,0.05,0.132617,0.14017
cross_entropy,0.075,0.140739,0.136964
cross_entropy,0.1,0.150019,0.132585
cross_entropy,0.15,0.163056,0.126931
