metric,area,comp,suff
mae,0.05,9.01014,17.724483
mae,0.075,11.239977,17.747525
mae,0.1,12.23397,17.742629
mae,0.15,13.833354,17.691796
mse,0.05,6.994837,19.785807
mse,0.075,10.023279,19.900353
mse,0.1,11.552837,19.940593
mse,0.15,14.295512,19.959006
