metric,area,comp,suff
mae,0.05,6.242165,17.185689
mae,0.075,7.911433,16.880369
mae,0.1,8.763947,16.702006
mae,0.15,10.297576,16.292958
mse,0.05,4.271047,18.842124
mse,0.075,6.004297,18.256654
mse,0.1,7.018552,17.936166
mse,0.15,9.04576,17.243145
