metric,area,comp,suff
accuracy,0.05,0.981433,0.946534
accuracy,0.075,0.979874,0.948487
accuracy,0.1,0.976739,0.944975
accuracy,0.15,0.975911,0.943673
auc,0.05,0.465295,0.328865
auc,0.075,0.462992,0.34413
auc,0.1,0.462299,0.36299
auc,0.15,0.455157,0.375721
cross_entropy,0.05,0.11933,0.180335
cross_entropy,0.075,0.123272,0.178064
cross_entropy,0.1,0.12644,0.178444
cross_entropy,0.15,0.132794,0.178442
