metric,area,comp,suff
mae,0.05,13.96224,17.520011
mae,0.075,15.40104,17.30643
mae,0.1,15.786818,17.243873
mae,0.15,15.884421,17.045576
mse,0.05,13.12525,19.001657
mse,0.075,16.09248,18.621348
mse,0.1,16.968372,18.458147
mse,0.15,17.165062,18.027762
