metric,area,comp,suff
mae,0.05,20.074766,18.179693
mae,0.075,19.796626,18.293655
mae,0.1,18.988558,18.376303
mae,0.15,18.073657,18.514019
mse,0.05,24.704184,20.302981
mse,0.075,24.801899,20.503213
mse,0.1,23.416765,20.623476
mse,0.15,21.85581,20.876878
