metric,area,comp,suff
mae,0.05,11.819111,17.380268
mae,0.1,13.438008,16.818112
mae,0.5,14.903639,14.699564
mse,0.05,9.61863,18.676774
mse,0.1,12.463719,17.656278
mse,0.5,14.368635,13.804769
