metric,area,comp,suff
mae,0.05,11.446031,20.491543
mae,0.075,14.425702,19.536118
mae,0.1,16.029832,18.869195
mae,0.15,18.762385,18.075584
mse,0.05,9.409922,25.319294
mse,0.075,14.004354,23.31782
mse,0.1,16.877389,22.057046
mse,0.15,22.389657,20.822877
