metric,area,comp,suff
mae,0.05,7.655593,21.92798
mae,0.075,10.052966,21.225993
mae,0.1,11.343234,20.638848
mae,0.15,13.74185,19.729113
mse,0.05,5.024576,28.750165
mse,0.075,7.891956,27.172613
mse,0.1,9.657805,25.813941
mse,0.15,13.307129,23.803745
