metric,area,comp,suff
mae,0.05,15.048829,18.004428
mae,0.075,18.056771,16.181456
mae,0.1,19.090076,15.280426
mae,0.15,20.792341,13.408244
mse,0.05,16.113541,19.764683
mse,0.075,21.883296,16.028571
mse,0.1,23.827062,14.309421
mse,0.15,27.272975,11.225639
