metric,area,comp,suff
mae,0.05,22.982214,83.177382
mae,0.075,26.728492,79.654107
mae,0.1,29.181734,76.432486
mae,0.15,35.546688,65.696606
mse,0.05,10.228128,109.686953
mse,0.075,13.585133,102.128124
mse,0.1,16.24309,95.63507
mse,0.15,23.979398,74.632065
