metric,area,comp,suff
mae,0.05,12.746567,20.062578
mae,0.075,15.560733,18.679547
mae,0.1,16.815944,17.913564
mae,0.15,19.013521,16.722649
mse,0.05,11.746553,24.4845
mse,0.075,16.326699,21.482878
mse,0.1,18.489259,19.965519
mse,0.15,22.81245,17.810457
