metric,area,comp,suff
mae,0.05,22.64877,82.965793
mae,0.075,26.401137,79.665441
mae,0.1,28.613925,76.462851
mae,0.15,35.111907,66.117709
mse,0.05,9.890639,109.143315
mse,0.075,13.199112,102.466031
mse,0.1,15.461876,95.797628
mse,0.15,23.265591,75.442294
