metric,area,comp,suff
mae,0.05,14.946925,18.062335
mae,0.075,17.866943,16.236877
mae,0.1,18.967826,15.321119
mae,0.15,20.570819,13.55458
mse,0.05,15.883449,19.780847
mse,0.075,21.344717,16.058996
mse,0.1,23.684781,14.319137
mse,0.15,26.755826,11.424085
