metric,area,comp,suff
accuracy,0.05,0.970269,0.967504
accuracy,0.075,0.970486,0.965117
accuracy,0.1,0.97092,0.962947
accuracy,0.15,0.971354,0.964466
auc,0.05,0.525022,0.543194
auc,0.075,0.522671,0.552208
auc,0.1,0.517625,0.566001
auc,0.15,0.479882,0.581219
cross_entropy,0.05,0.130444,0.219104
cross_entropy,0.075,0.129442,0.223583
cross_entropy,0.1,0.129186,0.225467
cross_entropy,0.15,0.132399,0.222789
