metric,area,comp,suff
accuracy,0.05,0.695417,0.626013
accuracy,0.075,0.628496,0.566527
accuracy,0.1,0.588702,0.539714
accuracy,0.15,0.554374,0.520182
auc,0.05,0.488455,0.424662
auc,0.075,0.462694,0.429616
auc,0.1,0.453555,0.425625
auc,0.15,0.430543,0.426093
cross_entropy,0.05,inf,inf
cross_entropy,0.075,inf,inf
cross_entropy,0.1,inf,inf
cross_entropy,0.15,inf,inf
