metric,area,comp,suff
accuracy,0.05,0.982559,0.983941
accuracy,0.075,0.980822,0.98546
accuracy,0.1,0.981867,0.985677
accuracy,0.15,0.977961,0.984375
auc,0.05,0.423783,0.380556
auc,0.075,0.415603,0.395897
auc,0.1,0.408766,0.407467
auc,0.15,0.393336,0.419665
cross_entropy,0.05,0.12466,0.105488
cross_entropy,0.075,0.129915,0.101983
cross_entropy,0.1,0.13305,0.100744
cross_entropy,0.15,0.137463,0.099411
