metric,area,comp,suff
mae,0.05,11.150224,23.114222
mae,0.075,11.430126,22.463166
mae,0.1,11.576514,22.010689
mae,0.15,11.867922,20.84398
mse,0.05,12.078448,30.496015
mse,0.075,12.35513,28.907936
mse,0.1,12.509615,27.829467
mse,0.15,12.809647,25.150849
