metric,area,comp,suff
accuracy,0.05,0.827916,0.94401
accuracy,0.075,0.779032,0.945312
accuracy,0.1,0.7509,0.947049
accuracy,0.15,0.703077,0.949653
auc,0.05,0.308367,0.567504
auc,0.075,0.266191,0.586615
auc,0.1,0.239313,0.602235
auc,0.15,0.204666,0.639964
cross_entropy,0.05,0.404803,0.236514
cross_entropy,0.075,0.488928,0.229348
cross_entropy,0.1,0.542714,0.223503
cross_entropy,0.15,0.611808,0.212605
