metric,area,comp,suff
accuracy,0.05,0.709941,0.908774
accuracy,0.075,0.69692,0.895319
accuracy,0.1,0.690088,0.8836
accuracy,0.15,0.699958,0.864423
auc,0.05,0.229321,0.609236
auc,0.075,0.210633,0.619553
auc,0.1,0.206554,0.625061
auc,0.15,0.204207,0.6259
cross_entropy,0.05,0.678718,0.261414
cross_entropy,0.075,0.715803,0.271879
cross_entropy,0.1,0.715503,0.286146
cross_entropy,0.15,0.67887,0.307308
