metric,area,comp,suff
accuracy,0.05,0.833992,0.937066
accuracy,0.075,0.790075,0.935764
accuracy,0.1,0.750852,0.940104
accuracy,0.15,0.696164,0.94184
auc,0.05,0.257981,0.511876
auc,0.075,0.214714,0.531253
auc,0.1,0.19259,0.552142
auc,0.15,0.163652,0.584656
cross_entropy,0.05,0.401856,0.245135
cross_entropy,0.075,0.482171,0.236896
cross_entropy,0.1,0.538812,0.229636
cross_entropy,0.15,0.614191,0.215113
