metric,area,comp,suff
accuracy,0.05,0.878151,0.911024
accuracy,0.075,0.883954,0.920139
accuracy,0.1,0.885529,0.91702
accuracy,0.15,0.900367,0.914931
auc,0.05,0.273668,0.477521
auc,0.075,0.273949,0.504333
auc,0.1,0.272173,0.509555
auc,0.15,0.259037,0.527368
cross_entropy,0.05,0.334935,0.284333
cross_entropy,0.075,0.330697,0.282217
cross_entropy,0.1,0.323202,0.281849
cross_entropy,0.15,0.310068,0.27988
