metric,area,comp,suff
accuracy,0.05,0.952611,0.927871
accuracy,0.075,0.951743,0.926135
accuracy,0.1,0.946534,0.925701
accuracy,0.15,0.940731,0.923531
auc,0.05,0.648761,0.382773
auc,0.075,0.63048,0.382096
auc,0.1,0.609349,0.395431
auc,0.15,0.584649,0.410171
cross_entropy,0.05,0.178422,0.306023
cross_entropy,0.075,0.190375,0.306513
cross_entropy,0.1,0.207215,0.303015
cross_entropy,0.15,0.226273,0.300659
