metric,area,comp,suff
accuracy,0.05,0.946522,0.936087
accuracy,0.075,0.938696,0.935652
accuracy,0.1,0.94,0.938696
accuracy,0.15,0.936087,0.937826
auc,0.05,0.107681,0.085942
auc,0.075,0.092464,0.093478
auc,0.1,0.09058,0.102174
auc,0.15,0.089855,0.106232
cross_entropy,0.05,0.205773,0.28339
cross_entropy,0.075,0.224964,0.275324
cross_entropy,0.1,0.229363,0.270983
cross_entropy,0.15,0.24428,0.262476
