metric,area,comp,suff
accuracy,0.05,0.872348,0.891172
accuracy,0.075,0.849859,0.872508
accuracy,0.1,0.837191,0.857317
accuracy,0.15,0.825987,0.839715
auc,0.05,0.513995,0.395103
auc,0.075,0.498042,0.385313
auc,0.1,0.478419,0.384619
auc,0.15,0.478744,0.379441
cross_entropy,0.05,0.296683,0.330472
cross_entropy,0.075,0.334341,0.348477
cross_entropy,0.1,0.362653,0.364958
cross_entropy,0.15,0.394048,0.394591
