metric,area,comp,suff
accuracy,0.05,0.962513,0.923016
accuracy,0.075,0.958173,0.918322
accuracy,0.1,0.958173,0.917454
accuracy,0.15,0.95687,0.911732
auc,0.05,0.649545,0.385694
auc,0.075,0.62337,0.414085
auc,0.1,0.606209,0.418556
auc,0.15,0.587523,0.414688
cross_entropy,0.05,0.141698,0.307909
cross_entropy,0.075,0.151408,0.308193
cross_entropy,0.1,0.161021,0.30966
cross_entropy,0.15,0.175713,0.311721
