metric,area,comp,suff
mae,0.05,1.478148,25.21059
mae,0.075,3.801456,22.903302
mae,0.1,5.064526,21.414638
mae,0.15,10.811026,16.699153
mse,0.05,0.198047,37.324315
mse,0.075,1.194924,31.626674
mse,0.1,1.97434,28.340852
mse,0.15,8.020771,17.805582
