metric,area,comp,suff
mae,0.05,41.056152,61.458376
mae,0.075,49.044498,49.448046
mae,0.1,53.733654,42.596714
mae,0.15,62.450393,32.150925
mse,0.05,27.080242,57.157191
mse,0.075,37.946665,38.275104
mse,0.1,45.07364,28.863142
mse,0.15,59.528488,16.86987
