metric,area,comp,suff
mae,0.05,43.545478,90.851126
mae,0.075,49.760372,87.549375
mae,0.1,52.481231,86.929864
mae,0.15,56.562978,84.147514
mse,0.05,29.684747,129.767698
mse,0.075,38.539125,124.175365
mse,0.1,42.805928,123.613391
mse,0.15,49.505434,117.180859
