metric,area,comp,suff
mae,0.05,24.858111,85.328328
mae,0.075,32.011142,77.764284
mae,0.1,36.316361,73.449874
mae,0.15,43.883265,65.204454
mse,0.05,10.891055,108.879991
mse,0.075,17.160008,93.597401
mse,0.1,21.474953,85.446512
mse,0.15,30.374358,70.554566
