metric,area,comp,suff
mae,0.05,16.907725,24.023297
mae,0.075,19.561107,24.106267
mae,0.1,20.860023,24.348235
mae,0.15,22.332762,24.873202
mse,0.05,16.800581,37.979204
mse,0.075,22.166736,39.094205
mse,0.1,25.049103,40.041341
mse,0.15,28.638931,41.730009
