metric,area,comp,suff
mae,0.05,15.641633,11.995926
mae,0.075,18.188554,9.095063
mae,0.1,19.54537,7.674913
mae,0.15,21.651286,5.632719
mse,0.05,16.01117,8.892537
mse,0.075,21.208414,5.223698
mse,0.1,24.257542,3.782364
mse,0.15,29.223448,2.114172
