metric,area,comp,suff
mae,0.05,0.170343,19.186859
mae,0.075,0.288669,16.761499
mae,0.1,0.361479,15.076931
mae,0.15,0.465486,11.400322
mse,0.05,0.00267,22.988659
mse,0.075,0.007222,18.625359
mse,0.1,0.01078,15.797206
mse,0.15,0.018574,9.541848
