metric,area,comp,suff
mae,0.05,9.625837,13.185024
mae,0.075,10.296178,12.47579
mae,0.1,10.59485,12.064373
mae,0.15,11.219079,11.118063
mse,0.05,8.159233,11.432352
mse,0.075,8.792547,10.322145
mse,0.1,9.110793,9.697074
mse,0.15,9.849498,8.33944
