metric,area,comp,suff
mae,0.05,5.352444,14.944976
mae,0.075,7.86558,13.747542
mae,0.1,9.24511,13.041978
mae,0.15,11.394675,11.889762
mse,0.05,3.590382,15.264305
mse,0.075,6.137787,13.124061
mse,0.1,7.770354,11.880751
mse,0.15,10.571522,9.992796
