metric,area,comp,suff
mae,0.05,16.263175,20.764274
mae,0.075,16.445422,20.44739
mae,0.1,18.293049,18.83797
mae,0.15,19.639013,17.246551
mse,0.05,22.338079,29.232658
mse,0.075,22.323951,28.486829
mse,0.1,26.529203,24.592008
mse,0.15,29.450976,21.063379
